"hgnc_symbol"	"entrezgene_id"	"ensembl_gene_id"	"id"	"allias"	"mirna"	"chromosome_name"
"MIR4771-1"	100616370	"ENSG00000264793"	"MI0017412"	"MI0017412"	"hsa-mir-4771-1"	"2"
"ANAPC1"	64682	"ENSG00000153107"	"MI0017413"	"MI0017413"	"hsa-mir-4771-2"	"2"
"MIR4771-2"	100616165	"ENSG00000266063"	"MI0017413"	"MI0017413"	"hsa-mir-4771-2"	"2"
"IL18RAP"	8807	"ENSG00000115607"	"MI0017414"	"MI0017414"	"hsa-mir-4772"	"2"
"MIR4772"	100616157	"ENSG00000264764"	"MI0017414"	"MI0017414"	"hsa-mir-4772"	"2"
"TNFAIP6"	7130	"ENSG00000123610"	"MI0017415"	"MI0017415"	"hsa-mir-4773-1"	"2"
"MIR4773-2"	100616418	"ENSG00000283569"	"MI0017415"	"MI0017415"	"hsa-mir-4773-1"	"2"
"MIR4773-1"	100616392	"ENSG00000264684"	"MI0017415"	"MI0017415"	"hsa-mir-4773-1"	"2"
"TNFAIP6"	7130	"ENSG00000123610"	"MI0017416"	"MI0017416"	"hsa-mir-4773-2"	"2"
"MIR4773-2"	100616418	"ENSG00000283569"	"MI0017416"	"MI0017416"	"hsa-mir-4773-2"	"2"
"MIR4773-1"	100616392	"ENSG00000264684"	"MI0017416"	"MI0017416"	"hsa-mir-4773-2"	"2"
"CERS6"	253782	"ENSG00000172292"	"MI0017417"	"MI0017417"	"hsa-mir-4774"	"2"
"MIR4774"	100616356	"ENSG00000265694"	"MI0017417"	"MI0017417"	"hsa-mir-4774"	"2"
"CCNYL1"	151195	"ENSG00000163249"	"MI0017418"	"MI0017418"	"hsa-mir-4775"	"2"
"MIR4775"	100616361	"ENSG00000284079"	"MI0017418"	"MI0017418"	"hsa-mir-4775"	"2"
""	NA	"ENSG00000273118"	"MI0017419"	"MI0017419"	"hsa-mir-4776-1"	"2"
"MIR4776-1"	100616267	"ENSG00000266354"	"MI0017419"	"MI0017419"	"hsa-mir-4776-1"	"2"
"MIR4776-2"	100616472	"ENSG00000283637"	"MI0017419"	"MI0017419"	"hsa-mir-4776-1"	"2"
""	NA	"ENSG00000273118"	"MI0017420"	"MI0017420"	"hsa-mir-4776-2"	"2"
"MIR4776-1"	100616267	"ENSG00000266354"	"MI0017420"	"MI0017420"	"hsa-mir-4776-2"	"2"
"MIR4776-2"	100616472	"ENSG00000283637"	"MI0017420"	"MI0017420"	"hsa-mir-4776-2"	"2"
"ARMC9"	80210	"ENSG00000135931"	"MI0017421"	"MI0017421"	"hsa-mir-4777"	"2"
"MIR4777"	100616317	"ENSG00000263641"	"MI0017421"	"MI0017421"	"hsa-mir-4777"	"2"
"MIR4778"	100616464	"ENSG00000264525"	"MI0017422"	"MI0017422"	"hsa-mir-4778"	"2"
"IMMT"	10989	"ENSG00000132305"	"MI0017423"	"MI0017423"	"hsa-mir-4779"	"2"
"MIR4779"	100616159	"ENSG00000265420"	"MI0017423"	"MI0017423"	"hsa-mir-4779"	"2"
"SMYD1"	150572	"ENSG00000115593"	"MI0017424"	"MI0017424"	"hsa-mir-4780"	"2"
"MIR4780"	100616447	"ENSG00000265003"	"MI0017424"	"MI0017424"	"hsa-mir-4780"	"2"
"TCEANC2"	127428	"ENSG00000116205"	"MI0017426"	"MI0017426"	"hsa-mir-4781"	"1"
"MIR4781"	100616315	"ENSG00000283749"	"MI0017426"	"MI0017426"	"hsa-mir-4781"	"1"
"SLC35F5"	80255	"ENSG00000115084"	"MI0017427"	"MI0017427"	"hsa-mir-4782"	"2"
"MIR4782"	100616208	"ENSG00000265429"	"MI0017427"	"MI0017427"	"hsa-mir-4782"	"2"
"PROC"	5624	"ENSG00000115718"	"MI0017428"	"MI0017428"	"hsa-mir-4783"	"2"
"MIR4783"	100616187	"ENSG00000264075"	"MI0017428"	"MI0017428"	"hsa-mir-4783"	"2"
"MZT2A"	653784	"ENSG00000173272"	"MI0017429"	"MI0017429"	"hsa-mir-4784"	"2"
"MIR4784"	100616378	"ENSG00000284149"	"MI0017429"	"MI0017429"	"hsa-mir-4784"	"2"
"RBMS1"	5937	"ENSG00000153250"	"MI0017430"	"MI0017430"	"hsa-mir-4785"	"2"
"MIR4785"	100616364	"ENSG00000283734"	"MI0017430"	"MI0017430"	"hsa-mir-4785"	"2"
"NDUFA10"	4705	"ENSG00000130414"	"MI0017433"	"MI0017433"	"hsa-mir-4786"	"2"
"MIR4786"	100616417	"ENSG00000264279"	"MI0017433"	"MI0017433"	"hsa-mir-4786"	"2"
"DOCK3"	1795	"ENSG00000088538"	"MI0017434"	"MI0017434"	"hsa-mir-4787"	"3"
"MIR4787"	100616138	"ENSG00000272543"	"MI0017434"	"MI0017434"	"hsa-mir-4787"	"3"
"HMGB3P13"	NA	"ENSG00000214288"	"MI0017435"	"MI0017435"	"hsa-mir-4788"	"3"
"MIR4788"	100616281	"ENSG00000284561"	"MI0017435"	"MI0017435"	"hsa-mir-4788"	"3"
"NAALADL2"	254827	"ENSG00000177694"	"MI0017436"	"MI0017436"	"hsa-mir-4789"	"3"
"MIR4789"	100616395	"ENSG00000264974"	"MI0017436"	"MI0017436"	"hsa-mir-4789"	"3"
"MIR4790"	100616334	"ENSG00000265180"	"MI0017437"	"MI0017437"	"hsa-mir-4790"	"3"
"KCNH8"	131096	"ENSG00000183960"	"MI0017438"	"MI0017438"	"hsa-mir-4791"	"3"
"MIR4791"	100616291	"ENSG00000271898"	"MI0017438"	"MI0017438"	"hsa-mir-4791"	"3"
"CELSR3"	1951	"ENSG00000008300"	"MI0017440"	"MI0017440"	"hsa-mir-4793"	"3"
"MIR4793"	100616112	"ENSG00000284575"	"MI0017440"	"MI0017440"	"hsa-mir-4793"	"3"
"CACHD1"	57685	"ENSG00000158966"	"MI0017441"	"MI0017441"	"hsa-mir-4794"	"1"
"MIR4794"	100616338	"ENSG00000264470"	"MI0017441"	"MI0017441"	"hsa-mir-4794"	"1"
"MIR4795"	100616161	"ENSG00000264119"	"MI0017442"	"MI0017442"	"hsa-mir-4795"	"3"
"ZBTB20"	26137	"ENSG00000181722"	"MI0017443"	"MI0017443"	"hsa-mir-4796"	"3"
"MIR4796"	100616166	"ENSG00000264623"	"MI0017443"	"MI0017443"	"hsa-mir-4796"	"3"
"DLG1"	1739	"ENSG00000075711"	"MI0017444"	"MI0017444"	"hsa-mir-4797"	"3"
"MIR4797"	100616216	"ENSG00000265850"	"MI0017444"	"MI0017444"	"hsa-mir-4797"	"3"
"SORCS2"	57537	"ENSG00000184985"	"MI0017445"	"MI0017445"	"hsa-mir-4798"	"4"
"MIR4798"	100616471	"ENSG00000264658"	"MI0017445"	"MI0017445"	"hsa-mir-4798"	"4"
"ARHGAP10"	79658	"ENSG00000071205"	"MI0017446"	"MI0017446"	"hsa-mir-4799"	"4"
"MIR4799"	100616246	"ENSG00000264274"	"MI0017446"	"MI0017446"	"hsa-mir-4799"	"4"
"MXD4"	10608	"ENSG00000123933"	"MI0017448"	"MI0017448"	"hsa-mir-4800"	"4"
"MIR4800"	100616358	"ENSG00000284276"	"MI0017448"	"MI0017448"	"hsa-mir-4800"	"4"
"MIR4801"	100616435	"ENSG00000264319"	"MI0017449"	"MI0017449"	"hsa-mir-4801"	"4"
"RBM47"	54502	"ENSG00000163694"	"MI0017450"	"MI0017450"	"hsa-mir-4802"	"4"
"MIR4802"	100616274	"ENSG00000263642"	"MI0017450"	"MI0017450"	"hsa-mir-4802"	"4"
"MAP1B"	4131	"ENSG00000131711"	"MI0017451"	"MI0017451"	"hsa-mir-4803"	"5"
"MIR4803"	100616377	"ENSG00000264099"	"MI0017451"	"MI0017451"	"hsa-mir-4803"	"5"
"TNPO1"	3842	"ENSG00000083312"	"MI0017452"	"MI0017452"	"hsa-mir-4804"	"5"
"MIR4804"	100616152	"ENSG00000263593"	"MI0017452"	"MI0017452"	"hsa-mir-4804"	"5"
""	NA	"ENSG00000284779"	"MI0002467"	"MI0002467"	"hsa-mir-483"	"11"
"IGF2"	3481	"ENSG00000167244"	"MI0002467"	"MI0002467"	"hsa-mir-483"	"11"
"INS-IGF2"	723961	"ENSG00000129965"	"MI0002467"	"MI0002467"	"hsa-mir-483"	"11"
"MIR483"	619552	"ENSG00000207805"	"MI0002467"	"MI0002467"	"hsa-mir-483"	"11"
"NDE1"	54820	"ENSG00000072864"	"MI0002468"	"MI0002468"	"hsa-mir-484"	"16"
"MIR484"	619553	"ENSG00000283736"	"MI0002468"	"MI0002468"	"hsa-mir-484"	"16"
"MIR485"	574436	"ENSG00000208027"	"MI0002469"	"MI0002469"	"hsa-mir-485"	"14"
"ANK1"	286	"ENSG00000029534"	"MI0002470"	"MI0002470"	"hsa-mir-486-1"	"8"
"MIR486-1"	619554	"ENSG00000274705"	"MI0002470"	"MI0002470"	"hsa-mir-486-1"	"8"
"ANK1"	286	"ENSG00000029534"	"MI0023622"	"MI0023622"	"hsa-mir-486-2"	"8"
"MIR486-1"	619554	"ENSG00000274705"	"MI0023622"	"MI0023622"	"hsa-mir-486-2"	"8"
"MIR486-2"	102465696	"ENSG00000283450"	"MI0023622"	"MI0023622"	"hsa-mir-486-2"	"8"
"MIR487A"	619555	"ENSG00000207742"	"MI0002471"	"MI0002471"	"hsa-mir-487a"	"14"
"MIR381HG"	378881	"ENSG00000258861"	"MI0003530"	"MI0003530"	"hsa-mir-487b"	"14"
"MIR487B"	664616	"ENSG00000207754"	"MI0003530"	"MI0003530"	"hsa-mir-487b"	"14"
"ASTN1"	460	"ENSG00000152092"	"MI0003123"	"MI0003123"	"hsa-mir-488"	"1"
"MIR488"	574441	"ENSG00000202609"	"MI0003123"	"MI0003123"	"hsa-mir-488"	"1"
"CALCR"	799	"ENSG00000004948"	"MI0003124"	"MI0003124"	"hsa-mir-489"	"7"
"MIR489"	574442	"ENSG00000207656"	"MI0003124"	"MI0003124"	"hsa-mir-489"	"7"
""	349160	"ENSG00000234352"	"MI0003125"	"MI0003125"	"hsa-mir-490"	"7"
"CHRM2"	1129	"ENSG00000181072"	"MI0003125"	"MI0003125"	"hsa-mir-490"	"7"
"MIR490"	574443	"ENSG00000207597"	"MI0003125"	"MI0003125"	"hsa-mir-490"	"7"
"FOCAD"	54914	"ENSG00000188352"	"MI0003126"	"MI0003126"	"hsa-mir-491"	"9"
"MIR491"	574444	"ENSG00000207609"	"MI0003126"	"MI0003126"	"hsa-mir-491"	"9"
"KRT19P2"	160313	"ENSG00000216306"	"MI0003131"	"MI0003131"	"hsa-mir-492"	"12"
"MIR492"	574449	"ENSG00000283998"	"MI0003131"	"MI0003131"	"hsa-mir-492"	"12"
""	NA	"ENSG00000258399"	"MI0003132"	"MI0003132"	"hsa-mir-493"	"14"
"MIR493"	574450	"ENSG00000207989"	"MI0003132"	"MI0003132"	"hsa-mir-493"	"14"
"MEG8"	NA	"ENSG00000225746"	"MI0003134"	"MI0003134"	"hsa-mir-494"	"14"
"MIR494"	574452	"ENSG00000194717"	"MI0003134"	"MI0003134"	"hsa-mir-494"	"14"
"MEG8"	NA	"ENSG00000225746"	"MI0003135"	"MI0003135"	"hsa-mir-495"	"14"
"MIR495"	574453	"ENSG00000207743"	"MI0003135"	"MI0003135"	"hsa-mir-495"	"14"
"MIR496"	574454	"ENSG00000207961"	"MI0003136"	"MI0003136"	"hsa-mir-496"	"14"
""	NA	"ENSG00000267047"	"MI0003138"	"MI0003138"	"hsa-mir-497"	"17"
"MIR497HG"	100506755	"ENSG00000267532"	"MI0003138"	"MI0003138"	"hsa-mir-497"	"17"
"MIR497"	574456	"ENSG00000284027"	"MI0003138"	"MI0003138"	"hsa-mir-497"	"17"
"MIR498"	574460	"ENSG00000207869"	"MI0003142"	"MI0003142"	"hsa-mir-498"	"19"
"RAB11B-AS1"	100507567	"ENSG00000269386"	"MI0017865"	"MI0017865"	"hsa-mir-4999"	"19"
"MIR4999"	100847049	"ENSG00000265390"	"MI0017865"	"MI0017865"	"hsa-mir-4999"	"19"
"MYH7B"	57644	"ENSG00000078814"	"MI0003183"	"MI0003183"	"hsa-mir-499a"	"20"
"MIR499A"	574501	"ENSG00000207635"	"MI0003183"	"MI0003183"	"hsa-mir-499a"	"20"
"MYH7B"	57644	"ENSG00000078814"	"MI0017396"	"MI0017396"	"hsa-mir-499b"	"20"
"MIR499A"	574501	"ENSG00000207635"	"MI0017396"	"MI0017396"	"hsa-mir-499b"	"20"
"MIR499B"	100616134	"ENSG00000283441"	"MI0017396"	"MI0017396"	"hsa-mir-499b"	"20"
"TACR1"	6869	"ENSG00000115353"	"MI0017866"	"MI0017866"	"hsa-mir-5000"	"2"
"MIR5000"	100846995	"ENSG00000263909"	"MI0017866"	"MI0017866"	"hsa-mir-5000"	"2"
"TIGD1"	200765	"ENSG00000221944"	"MI0017867"	"MI0017867"	"hsa-mir-5001"	"2"
"MIR5001"	100847037	"ENSG00000284407"	"MI0017867"	"MI0017867"	"hsa-mir-5001"	"2"
"KALRN"	8997	"ENSG00000160145"	"MI0017868"	"MI0017868"	"hsa-mir-5002"	"3"
"MIR5002"	100847021	"ENSG00000266383"	"MI0017868"	"MI0017868"	"hsa-mir-5002"	"3"
"NEURL1B"	54492	"ENSG00000214357"	"MI0017869"	"MI0017869"	"hsa-mir-5003"	"5"
"MIR5003"	100847029	"ENSG00000265160"	"MI0017869"	"MI0017869"	"hsa-mir-5003"	"5"
"SYNGAP1"	8831	"ENSG00000197283"	"MI0017870"	"MI0017870"	"hsa-mir-5004"	"6"
"SYNGAP1-AS1"	NA	"ENSG00000274259"	"MI0017870"	"MI0017870"	"hsa-mir-5004"	"6"
"MIR5004"	100847012	"ENSG00000284256"	"MI0017870"	"MI0017870"	"hsa-mir-5004"	"6"
""	105370174	"ENSG00000288598"	"MI0017873"	"MI0017873"	"hsa-mir-5006"	"13"
"VWA8"	23078	"ENSG00000102763"	"MI0017873"	"MI0017873"	"hsa-mir-5006"	"13"
"MIR5006"	100847026	"ENSG00000284584"	"MI0017873"	"MI0017873"	"hsa-mir-5006"	"13"
"MIR5007"	100846996	"ENSG00000264387"	"MI0017874"	"MI0017874"	"hsa-mir-5007"	"13"
"WNT9A"	7483	"ENSG00000143816"	"MI0017876"	"MI0017876"	"hsa-mir-5008"	"1"
"MIR5008"	100847072	"ENSG00000264483"	"MI0017876"	"MI0017876"	"hsa-mir-5008"	"1"
"AP3S2"	10239	"ENSG00000157823"	"MI0017877"	"MI0017877"	"hsa-mir-5009"	"15"
"ARPIN-AP3S2"	100526783	"ENSG00000250021"	"MI0017877"	"MI0017877"	"hsa-mir-5009"	"15"
"MIR5009"	100846993	"ENSG00000264796"	"MI0017877"	"MI0017877"	"hsa-mir-5009"	"15"
"CLCN5"	1184	"ENSG00000171365"	"MI0003184"	"MI0003184"	"hsa-mir-500a"	"X"
"MIR500A"	574502	"ENSG00000207785"	"MI0003184"	"MI0003184"	"hsa-mir-500a"	"X"
"CLCN5"	1184	"ENSG00000171365"	"MI0015903"	"MI0015903"	"hsa-mir-500b"	"X"
"MIR500B"	100422911	"ENSG00000239057"	"MI0015903"	"MI0015903"	"hsa-mir-500b"	"X"
"CLCN5"	1184	"ENSG00000171365"	"MI0003185"	"MI0003185"	"hsa-mir-501"	"X"
"MIR501"	574503	"ENSG00000211538"	"MI0003185"	"MI0003185"	"hsa-mir-501"	"X"
"ATP6V0A1"	535	"ENSG00000033627"	"MI0017878"	"MI0017878"	"hsa-mir-5010"	"17"
"MIR5010"	100847046	"ENSG00000283929"	"MI0017878"	"MI0017878"	"hsa-mir-5010"	"17"
"MIR5011"	100847002	"ENSG00000263354"	"MI0017879"	"MI0017879"	"hsa-mir-5011"	"18"
"CLCN5"	1184	"ENSG00000171365"	"MI0003186"	"MI0003186"	"hsa-mir-502"	"X"
"MIR502"	574504	"ENSG00000272080"	"MI0003186"	"MI0003186"	"hsa-mir-502"	"X"
"MIR503HG"	NA	"ENSG00000223749"	"MI0003188"	"MI0003188"	"hsa-mir-503"	"X"
"MIR503"	574506	"ENSG00000208005"	"MI0003188"	"MI0003188"	"hsa-mir-503"	"X"
"FGF13"	2258	"ENSG00000129682"	"MI0003189"	"MI0003189"	"hsa-mir-504"	"X"
"MIR504"	574507	"ENSG00000207800"	"MI0003189"	"MI0003189"	"hsa-mir-504"	"X"
"DDX5"	1655	"ENSG00000108654"	"MI0017932"	"MI0017932"	"hsa-mir-5047"	"17"
"MIR5047"	100616408	"ENSG00000284368"	"MI0017932"	"MI0017932"	"hsa-mir-5047"	"17"
"ATP11C"	286410	"ENSG00000101974"	"MI0003190"	"MI0003190"	"hsa-mir-505"	"X"
"MIR505"	574508	"ENSG00000207633"	"MI0003190"	"MI0003190"	"hsa-mir-505"	"X"
""	105373347	"ENSG00000284377"	"MI0003193"	"MI0003193"	"hsa-mir-506"	"X"
"MIR506"	574511	"ENSG00000207731"	"MI0003193"	"MI0003193"	"hsa-mir-506"	"X"
""	105373347	"ENSG00000284377"	"MI0003194"	"MI0003194"	"hsa-mir-507"	"X"
"MIR507"	574512	"ENSG00000207969"	"MI0003194"	"MI0003194"	"hsa-mir-507"	"X"
""	105373347	"ENSG00000284377"	"MI0003195"	"MI0003195"	"hsa-mir-508"	"X"
"MIR508"	574513	"ENSG00000207589"	"MI0003195"	"MI0003195"	"hsa-mir-508"	"X"
"LINC01138"	NA	"ENSG00000274020"	"MI0017976"	"MI0017976"	"hsa-mir-5087"	"1"
""	NA	"ENSG00000224481"	"MI0017976"	"MI0017976"	"hsa-mir-5087"	"1"
"MIR5087"	100847044	"ENSG00000283676"	"MI0017976"	"MI0017976"	"hsa-mir-5087"	"1"
"PRMT1"	3276	"ENSG00000126457"	"MI0017977"	"MI0017977"	"hsa-mir-5088"	"19"
"MIR5088"	100847074	"ENSG00000274306"	"MI0017977"	"MI0017977"	"hsa-mir-5088"	"19"
"GOSR2"	9570	"ENSG00000108433"	"MI0017978"	"MI0017978"	"hsa-mir-5089"	"17"
""	NA	"ENSG00000262633"	"MI0017978"	"MI0017978"	"hsa-mir-5089"	"17"
"MIR5089"	100847067	"ENSG00000264999"	"MI0017978"	"MI0017978"	"hsa-mir-5089"	"17"
"LRWD1"	222229	"ENSG00000161036"	"MI0017979"	"MI0017979"	"hsa-mir-5090"	"7"
"MIR5090"	100847073	"ENSG00000284176"	"MI0017979"	"MI0017979"	"hsa-mir-5090"	"7"
"MIR5091"	100847023	"ENSG00000266240"	"MI0017980"	"MI0017980"	"hsa-mir-5091"	"4"
""	105373347	"ENSG00000284377"	"MI0003196"	"MI0003196"	"hsa-mir-509-1"	"X"
"MIR509-1"	574514	"ENSG00000208000"	"MI0003196"	"MI0003196"	"hsa-mir-509-1"	"X"
"SLC12A8"	84561	"ENSG00000221955"	"MI0017981"	"MI0017981"	"hsa-mir-5092"	"3"
"MIR5092"	100847039	"ENSG00000264986"	"MI0017981"	"MI0017981"	"hsa-mir-5092"	"3"
""	105373347	"ENSG00000284377"	"MI0005530"	"MI0005530"	"hsa-mir-509-2"	"X"
"MIR509-2"	100126301	"ENSG00000212013"	"MI0005530"	"MI0005530"	"hsa-mir-509-2"	"X"
"GSE1"	23199	"ENSG00000131149"	"MI0017982"	"MI0017982"	"hsa-mir-5093"	"16"
""	NA	"ENSG00000287787"	"MI0017982"	"MI0017982"	"hsa-mir-5093"	"16"
"MIR5093"	100847022	"ENSG00000266307"	"MI0017982"	"MI0017982"	"hsa-mir-5093"	"16"
""	105373347	"ENSG00000284377"	"MI0005717"	"MI0005717"	"hsa-mir-509-3"	"X"
"MIR509-3"	100126337	"ENSG00000212014"	"MI0005717"	"MI0005717"	"hsa-mir-509-3"	"X"
"AP3S2"	10239	"ENSG00000157823"	"MI0017983"	"MI0017983"	"hsa-mir-5094"	"15"
"ARPIN-AP3S2"	100526783	"ENSG00000250021"	"MI0017983"	"MI0017983"	"hsa-mir-5094"	"15"
"MIR5094"	100847059	"ENSG00000264966"	"MI0017983"	"MI0017983"	"hsa-mir-5094"	"15"
"MIR510"	574515	"ENSG00000207641"	"MI0003197"	"MI0003197"	"hsa-mir-510"	"X"
"MIR5100"	100847014	"ENSG00000263795"	"MI0019116"	"MI0019116"	"hsa-mir-5100"	"10"
"MRC1"	4360	"ENSG00000260314"	"MI0003127"	"MI0003127"	"hsa-mir-511"	"10"
"MIR511"	574445	"ENSG00000207938"	"MI0003127"	"MI0003127"	"hsa-mir-511"	"10"
"MIR512-1"	574458	"ENSG00000207645"	"MI0003140"	"MI0003140"	"hsa-mir-512-1"	"19"
"MIR512-2"	574459	"ENSG00000207644"	"MI0003141"	"MI0003141"	"hsa-mir-512-2"	"19"
""	105373347	"ENSG00000284377"	"MI0003191"	"MI0003191"	"hsa-mir-513a-1"	"X"
"MIR513A1"	574509	"ENSG00000207873"	"MI0003191"	"MI0003191"	"hsa-mir-513a-1"	"X"
""	105373347	"ENSG00000284377"	"MI0003192"	"MI0003192"	"hsa-mir-513a-2"	"X"
"MIR513A2"	574510	"ENSG00000207984"	"MI0003192"	"MI0003192"	"hsa-mir-513a-2"	"X"
""	105373347	"ENSG00000284377"	"MI0006648"	"MI0006648"	"hsa-mir-513b"	"X"
"MIR513B"	100313822	"ENSG00000207871"	"MI0006648"	"MI0006648"	"hsa-mir-513b"	"X"
""	105373347	"ENSG00000284377"	"MI0006649"	"MI0006649"	"hsa-mir-513c"	"X"
"MIR513C"	100302114	"ENSG00000216171"	"MI0006649"	"MI0006649"	"hsa-mir-513c"	"X"
"MIR514A1"	574516	"ENSG00000207868"	"MI0003198"	"MI0003198"	"hsa-mir-514a-1"	"X"
""	NA	"ENSG00000287017"	"MI0003199"	"MI0003199"	"hsa-mir-514a-2"	"X"
"MIR514A2"	574517	"ENSG00000207866"	"MI0003199"	"MI0003199"	"hsa-mir-514a-2"	"X"
""	NA	"ENSG00000287017"	"MI0003200"	"MI0003200"	"hsa-mir-514a-3"	"X"
"MIR514A3"	574518	"ENSG00000207867"	"MI0003200"	"MI0003200"	"hsa-mir-514a-3"	"X"
""	105373347	"ENSG00000284377"	"MI0014251"	"MI0014251"	"hsa-mir-514b"	"X"
"MIR514B"	100422847	"ENSG00000252583"	"MI0014251"	"MI0014251"	"hsa-mir-514b"	"X"
"MIR515-1"	574462	"ENSG00000207616"	"MI0003144"	"MI0003144"	"hsa-mir-515-1"	"19"
"MIR515-2"	574465	"ENSG00000207615"	"MI0003147"	"MI0003147"	"hsa-mir-515-2"	"19"
"MIR516A1"	574498	"ENSG00000207767"	"MI0003180"	"MI0003180"	"hsa-mir-516a-1"	"19"
"MIR516A2"	574499	"ENSG00000207620"	"MI0003181"	"MI0003181"	"hsa-mir-516a-2"	"19"
"MIR516B1"	574490	"ENSG00000207946"	"MI0003172"	"MI0003172"	"hsa-mir-516b-1"	"19"
"MIR516B2"	574485	"ENSG00000207925"	"MI0003167"	"MI0003167"	"hsa-mir-516b-2"	"19"
"MIR517A"	574479	"ENSG00000207734"	"MI0003161"	"MI0003161"	"hsa-mir-517a"	"19"
"MIR517B"	574483	"ENSG00000207837"	"MI0003165"	"MI0003165"	"hsa-mir-517b"	"19"
"MIR517C"	574492	"ENSG00000207838"	"MI0003174"	"MI0003174"	"hsa-mir-517c"	"19"
"MIR5186"	100847036	"ENSG00000264330"	"MI0018165"	"MI0018165"	"hsa-mir-5186"	"3"
"TOMM40L"	84134	"ENSG00000158882"	"MI0018166"	"MI0018166"	"hsa-mir-5187"	"1"
"MIR5187"	100847090	"ENSG00000284035"	"MI0018166"	"MI0018166"	"hsa-mir-5187"	"1"
"UBC"	7316	"ENSG00000150991"	"MI0018167"	"MI0018167"	"hsa-mir-5188"	"12"
"MIR5188"	100847004	"ENSG00000265345"	"MI0018167"	"MI0018167"	"hsa-mir-5188"	"12"
"ZFPM1"	161882	"ENSG00000179588"	"MI0018168"	"MI0018168"	"hsa-mir-5189"	"16"
"MIR5189"	100847057	"ENSG00000263456"	"MI0018168"	"MI0018168"	"hsa-mir-5189"	"16"
"MIR518A1"	574488	"ENSG00000207803"	"MI0003170"	"MI0003170"	"hsa-mir-518a-1"	"19"
"MIR518A2"	574491	"ENSG00000207699"	"MI0003173"	"MI0003173"	"hsa-mir-518a-2"	"19"
"MIR518B"	574474	"ENSG00000207862"	"MI0003156"	"MI0003156"	"hsa-mir-518b"	"19"
"MIR518C"	574477	"ENSG00000283490"	"MI0003159"	"MI0003159"	"hsa-mir-518c"	"19"
"MIR518D"	574489	"ENSG00000283330"	"MI0003171"	"MI0003171"	"hsa-mir-518d"	"19"
"MIR518E"	574487	"ENSG00000207987"	"MI0003169"	"MI0003169"	"hsa-mir-518e"	"19"
"MIR518F"	574472	"ENSG00000207706"	"MI0003154"	"MI0003154"	"hsa-mir-518f"	"19"
"LDLRAD4"	753	"ENSG00000168675"	"MI0018169"	"MI0018169"	"hsa-mir-5190"	"18"
"MIR5190"	100847080	"ENSG00000266146"	"MI0018169"	"MI0018169"	"hsa-mir-5190"	"18"
"NAV1"	89796	"ENSG00000134369"	"MI0018170"	"MI0018170"	"hsa-mir-5191"	"1"
"IPO9-AS1"	100873949	"ENSG00000231871"	"MI0018170"	"MI0018170"	"hsa-mir-5191"	"1"
"MIR5191"	100847050	"ENSG00000264802"	"MI0018170"	"MI0018170"	"hsa-mir-5191"	"1"
"B3GNT2"	10678	"ENSG00000170340"	"MI0018171"	"MI0018171"	"hsa-mir-5192"	"2"
"MIR5192"	100847087	"ENSG00000266097"	"MI0018171"	"MI0018171"	"hsa-mir-5192"	"2"
"UBA7"	7318	"ENSG00000182179"	"MI0018172"	"MI0018172"	"hsa-mir-5193"	"3"
"MIR5193"	100847079	"ENSG00000283726"	"MI0018172"	"MI0018172"	"hsa-mir-5193"	"3"
"CYRIB"	51571	"ENSG00000153310"	"MI0018173"	"MI0018173"	"hsa-mir-5194"	"8"
"MIR5194"	100847051	"ENSG00000264653"	"MI0018173"	"MI0018173"	"hsa-mir-5194"	"8"
"MIR5195"	100847062	"ENSG00000265929"	"MI0018174"	"MI0018174"	"hsa-mir-5195"	"14"
"CD22"	933	"ENSG00000012124"	"MI0018175"	"MI0018175"	"hsa-mir-5196"	"19"
"MIR5196"	100847070	"ENSG00000284034"	"MI0018175"	"MI0018175"	"hsa-mir-5196"	"19"
""	NA	"ENSG00000249881"	"MI0018176"	"MI0018176"	"hsa-mir-5197"	"5"
"MIR5197"	100846991	"ENSG00000266478"	"MI0018176"	"MI0018176"	"hsa-mir-5197"	"5"
"MIR519A1"	574496	"ENSG00000207992"	"MI0003178"	"MI0003178"	"hsa-mir-519a-1"	"19"
""	NA	"ENSG00000269842"	"MI0003182"	"MI0003182"	"hsa-mir-519a-2"	"19"
"MIR519A2"	574500	"ENSG00000284362"	"MI0003182"	"MI0003182"	"hsa-mir-519a-2"	"19"
"MIR519B"	574469	"ENSG00000207825"	"MI0003151"	"MI0003151"	"hsa-mir-519b"	"19"
"MIR519C"	574466	"ENSG00000207788"	"MI0003148"	"MI0003148"	"hsa-mir-519c"	"19"
"MIR519D"	574480	"ENSG00000207981"	"MI0003162"	"MI0003162"	"hsa-mir-519d"	"19"
"MIR519E"	574463	"ENSG00000207810"	"MI0003145"	"MI0003145"	"hsa-mir-519e"	"19"
"MIR520A"	574467	"ENSG00000207594"	"MI0003149"	"MI0003149"	"hsa-mir-520a"	"19"
"MIR520B"	574473	"ENSG00000207722"	"MI0003155"	"MI0003155"	"hsa-mir-520b"	"19"
"MIR520C"	574476	"ENSG00000207738"	"MI0003158"	"MI0003158"	"hsa-mir-520c"	"19"
"MIR520D"	574482	"ENSG00000207735"	"MI0003164"	"MI0003164"	"hsa-mir-520d"	"19"
"MIR520E"	574461	"ENSG00000207599"	"MI0003143"	"MI0003143"	"hsa-mir-520e"	"19"
